filename,773.010009765625,773.2100219726562,773.4099731445312,773.6099853515625,773.8099975585938,774.010009765625,774.2100219726562,774.4099731445312,774.6099853515625,774.8099975585938,775.010009765625,775.2100219726562,775.4099731445312,775.6099853515625,775.8099975585938,776.010009765625,776.2100219726562,776.4099731445312,776.6099853515625,776.8099975585938,777.010009765625,777.2100219726562,777.4099731445312,777.6099853515625,777.8099975585938,778.010009765625,778.2100219726562,778.4099731445312,778.6099853515625,778.8099975585938,779.0,779.2000122070312,779.4000244140625,779.5999755859375,779.7999877929688,780.0,780.2000122070312,780.4000244140625,780.5999755859375,780.7999877929688,781.0,781.2000122070312,781.4000244140625,781.5999755859375,781.7999877929688,782.0,782.2000122070312,782.4000244140625,782.5999755859375,782.7999877929688,783.0,783.2000122070312,783.4000244140625,783.5999755859375,783.7999877929688,784.0,784.2000122070312,784.4000244140625,784.5999755859375,784.7999877929688,785.0,785.2000122070312,785.3900146484375,785.5900268554688,785.7899780273438,785.989990234375,786.1900024414062,786.3900146484375,786.5900268554688,786.7899780273438,786.989990234375,787.1900024414062,787.3900146484375,787.5900268554688,787.7899780273438,787.989990234375,788.1900024414062,788.3900146484375,788.5900268554688,788.7899780273438,788.989990234375,789.1900024414062,789.3900146484375,789.5900268554688,789.780029296875,789.97998046875,790.1799926757812,790.3800048828125,790.5800170898438,790.780029296875,790.97998046875,791.1799926757812,791.3800048828125,791.5800170898438,791.780029296875,791.97998046875,792.1799926757812,792.3800048828125,792.5800170898438,792.780029296875,792.969970703125,793.1699829101562,793.3699951171875,793.5700073242188,793.77001953125,793.969970703125,794.1699829101562,794.3699951171875,794.5700073242188,794.77001953125,794.969970703125,795.1699829101562,795.3599853515625,795.5599975585938,795.760009765625,795.9600219726562,796.1599731445312,796.3599853515625,796.5599975585938,796.760009765625,796.9600219726562,797.1599731445312,797.3599853515625,797.5499877929688,797.75,797.9500122070312,798.1500244140625,798.3499755859375,798.5499877929688,798.75,798.9500122070312,799.1500244140625,799.3400268554688,799.5399780273438,799.739990234375,799.9400024414062,800.1400146484375,800.3400268554688,800.5399780273438,800.739990234375,800.9299926757812,801.1300048828125,801.3300170898438,801.530029296875,801.72998046875,801.9299926757812,802.1300048828125,802.3200073242188,802.52001953125,802.719970703125,802.9199829101562,803.1199951171875,803.3200073242188,803.52001953125,803.7100219726562,803.9099731445312,804.1099853515625,804.3099975585938,804.510009765625,804.7100219726562,804.9000244140625,805.0999755859375,805.2999877929688,805.5,805.7000122070312,805.9000244140625,806.0900268554688,806.2899780273438,806.489990234375,806.6900024414062,806.8900146484375,807.0800170898438,807.280029296875,807.47998046875,807.6799926757812,807.8800048828125,808.0700073242188,808.27001953125,808.469970703125,808.6699829101562,808.8699951171875,809.0599975585938,809.260009765625,809.4600219726562,809.6599731445312,809.8599853515625,810.0499877929688,810.25,810.4500122070312,810.6500244140625,810.8400268554688,811.0399780273438,811.239990234375,811.4400024414062,811.6300048828125,811.8300170898438,812.030029296875,812.22998046875,812.4199829101562,812.6199951171875,812.8200073242188,813.02001953125,813.2100219726562,813.4099731445312,813.6099853515625,813.8099975585938,814.0,814.2000122070312,814.4000244140625,814.5999755859375,814.7899780273438,814.989990234375,815.1900024414062,815.3800048828125,815.5800170898438,815.780029296875,815.969970703125,816.1699829101562,816.3699951171875,816.5700073242188,816.760009765625,816.9600219726562,817.1599731445312,817.3499755859375,817.5499877929688,817.75,817.9400024414062,818.1400146484375,818.3400268554688,818.530029296875,818.72998046875,818.9299926757812,819.1199951171875,819.3200073242188,819.52001953125,819.7100219726562,819.9099731445312,820.0999755859375,820.2999877929688,820.5,820.6900024414062,820.8900146484375,821.0900268554688,821.280029296875,821.47998046875,821.6699829101562,821.8699951171875,822.0700073242188,822.260009765625,822.4600219726562,822.6500244140625,822.8499755859375,823.0499877929688,823.239990234375,823.4400024414062,823.6300048828125,823.8300170898438,824.02001953125,824.219970703125,824.4199829101562,824.6099853515625,824.8099975585938,825.0,825.2000122070312,825.3900146484375,825.5900268554688,825.780029296875,825.97998046875,826.1699829101562,826.3699951171875,826.5700073242188,826.760009765625,826.9600219726562,827.1500244140625,827.3499755859375,827.5399780273438,827.739990234375,827.9299926757812,828.1300048828125,828.3200073242188,828.52001953125,828.7100219726562,828.9099731445312,829.0999755859375,829.2999877929688,829.489990234375,829.6799926757812,829.8800048828125,830.0700073242188,830.27001953125,830.4600219726562,830.6599731445312,830.8499755859375,831.0499877929688,831.239990234375,831.4299926757812,831.6300048828125,831.8200073242188,832.02001953125,832.2100219726562,832.4099731445312,832.5999755859375,832.7899780273438,832.989990234375,833.1799926757812,833.3800048828125,833.5700073242188,833.760009765625,833.9600219726562,834.1500244140625,834.3400268554688,834.5399780273438,834.72998046875,834.9299926757812,835.1199951171875,835.3099975585938,835.510009765625,835.7000122070312,835.8900146484375,836.0900268554688,836.280029296875,836.469970703125,836.6699829101562,836.8599853515625,837.0499877929688,837.239990234375,837.4400024414062,837.6300048828125,837.8200073242188,838.02001953125,838.2100219726562,838.4000244140625,838.5999755859375,838.7899780273438,838.97998046875,839.1699829101562,839.3699951171875,839.5599975585938,839.75,839.9400024414062,840.1400146484375,840.3300170898438,840.52001953125,840.7100219726562,840.9000244140625,841.0999755859375,841.2899780273438,841.47998046875,841.6699829101562,841.8599853515625,842.0599975585938,842.25,842.4400024414062,842.6300048828125,842.8200073242188,843.02001953125,843.2100219726562,843.4000244140625,843.5900268554688,843.780029296875,843.969970703125,844.1599731445312,844.3599853515625,844.5499877929688,844.739990234375,844.9299926757812,845.1199951171875,845.3099975585938,845.5,845.6900024414062,845.8900146484375,846.0800170898438,846.27001953125,846.4600219726562,846.6500244140625,846.8400268554688,847.030029296875,847.219970703125,847.4099731445312,847.5999755859375,847.7899780273438,847.97998046875,848.1699829101562,848.3599853515625,848.5499877929688,848.739990234375,848.9299926757812,849.1199951171875,849.3099975585938,849.5,849.6900024414062,849.8800048828125,850.0700073242188,850.260009765625,850.4500122070312,850.6400146484375,850.8300170898438,851.02001953125,851.2100219726562,851.4000244140625,851.5900268554688,851.780029296875,851.969970703125,852.1599731445312,852.3499755859375,852.5399780273438,852.72998046875,852.9099731445312,853.0999755859375,853.2899780273438,853.47998046875,853.6699829101562,853.8599853515625,854.0499877929688,854.239990234375,854.4199829101562,854.6099853515625,854.7999877929688,854.989990234375,855.1799926757812,855.3699951171875,855.5499877929688,855.739990234375,855.9299926757812,856.1199951171875,856.3099975585938,856.489990234375,856.6799926757812,856.8699951171875,857.0599975585938,857.25,857.4299926757812,857.6199951171875,857.8099975585938,858.0,858.1799926757812,858.3699951171875,858.5599975585938,858.75,858.9299926757812,859.1199951171875,859.3099975585938,859.489990234375,859.6799926757812,859.8699951171875,860.0499877929688,860.239990234375,860.4299926757812,860.6099853515625,860.7999877929688,860.989990234375,861.1699829101562,861.3599853515625,861.5499877929688,861.72998046875,861.9199829101562,862.0999755859375,862.2899780273438,862.47998046875,862.6599731445312,862.8499755859375,863.030029296875,863.219970703125,863.4099731445312,863.5900268554688,863.780029296875,863.9600219726562,864.1500244140625,864.3300170898438,864.52001953125,864.7000122070312,864.8900146484375,865.0700073242188,865.260009765625,865.4400024414062,865.6300048828125,865.8099975585938,866.0,866.1799926757812,866.3699951171875,866.5499877929688,866.739990234375,866.9199829101562,867.1099853515625,867.2899780273438,867.469970703125,867.6599731445312,867.8400268554688,868.030029296875,868.2100219726562,868.3900146484375,868.5800170898438,868.760009765625,868.9500122070312,869.1300048828125,869.3099975585938,869.5,869.6799926757812,869.8599853515625,870.0499877929688,870.22998046875,870.4099731445312,870.5999755859375,870.780029296875,870.9600219726562,871.1500244140625,871.3300170898438,871.510009765625,871.6900024414062,871.8800048828125,872.0599975585938,872.239990234375,872.4199829101562,872.6099853515625,872.7899780273438,872.969970703125,873.1500244140625,873.3300170898438,873.52001953125,873.7000122070312,873.8800048828125,874.0599975585938,874.239990234375,874.4299926757812,874.6099853515625,874.7899780273438,874.969970703125,875.1500244140625,875.3300170898438,875.510009765625,875.6900024414062,875.8800048828125,876.0599975585938,876.239990234375,876.4199829101562,876.5999755859375,876.780029296875,876.9600219726562,877.1400146484375,877.3200073242188,877.5,877.6799926757812,877.8599853515625,878.0399780273438,878.219970703125,878.4000244140625,878.5800170898438,878.760009765625,878.9400024414062,879.1199951171875,879.2999877929688,879.47998046875,879.6599731445312,879.8400268554688,880.02001953125,880.2000122070312,880.3800048828125,880.5599975585938,880.739990234375,880.9099731445312,881.0900268554688,881.27001953125,881.4500122070312,881.6300048828125,881.8099975585938,881.989990234375,882.1699829101562,882.3400268554688,882.52001953125,882.7000122070312,882.8800048828125,883.0599975585938,883.22998046875,883.4099731445312,883.5900268554688,883.77001953125,883.9500122070312,884.1199951171875,884.2999877929688,884.47998046875,884.6500244140625,884.8300170898438,885.010009765625,885.1900024414062,885.3599853515625,885.5399780273438,885.719970703125,885.8900146484375,886.0700073242188,886.25,886.4199829101562,886.5999755859375,886.780029296875,886.9500122070312,887.1300048828125,887.2999877929688,887.47998046875,887.6599731445312,887.8300170898438,888.010009765625,888.1799926757812,888.3599853515625,888.530029296875,888.7100219726562,888.8900146484375,889.0599975585938,889.239990234375,889.4099731445312,889.5900268554688,889.760009765625,889.9400024414062,890.1099853515625,890.2899780273438,890.4600219726562,890.6300048828125,890.8099975585938,890.97998046875,891.1599731445312,891.3300170898438,891.510009765625,891.6799926757812,891.8499755859375,892.030029296875,892.2000122070312,892.3699951171875,892.5499877929688,892.719970703125,892.8900146484375,893.0700073242188,893.239990234375,893.4099731445312,893.5900268554688,893.760009765625,893.9299926757812,894.1099853515625,894.280029296875,894.4500122070312,894.6199951171875,894.7999877929688,894.969970703125,895.1400146484375,895.3099975585938,895.489990234375,895.6599731445312,895.8300170898438,896.0,896.1699829101562,896.3400268554688,896.52001953125,896.6900024414062,896.8599853515625,897.030029296875,897.2000122070312,897.3699951171875,897.5399780273438,897.7100219726562,897.8800048828125,898.0599975585938,898.22998046875,898.4000244140625,898.5700073242188,898.739990234375,898.9099731445312,899.0800170898438,899.25,899.4199829101562,899.5900268554688,899.760009765625,899.9299926757812,900.0999755859375,900.27001953125,900.4400024414062,900.6099853515625,900.77001953125,900.9400024414062,901.1099853515625,901.280029296875,901.4500122070312,901.6199951171875,901.7899780273438,901.9600219726562,902.1199951171875,902.2899780273438,902.4600219726562,902.6300048828125,902.7999877929688,902.969970703125,903.1300048828125,903.2999877929688,903.469970703125,903.6400146484375,903.7999877929688,903.969970703125,904.1400146484375,904.3099975585938,904.469970703125,904.6400146484375,904.8099975585938,904.969970703125,905.1400146484375,905.3099975585938,905.469970703125,905.6400146484375,905.8099975585938,905.969970703125,906.1400146484375,906.3099975585938,906.469970703125,906.6400146484375,906.7999877929688,906.969970703125,907.1300048828125,907.2999877929688,907.469970703125,907.6300048828125,907.7999877929688,907.9600219726562,908.1300048828125,908.2899780273438,908.4600219726562,908.6199951171875,908.7899780273438,908.9500122070312,909.1099853515625,909.280029296875,909.4400024414062,909.6099853515625,909.77001953125,909.9299926757812,910.0999755859375,910.260009765625,910.4299926757812,910.5900268554688,910.75,910.9199829101562,911.0800170898438,911.239990234375,911.4099731445312,911.5700073242188,911.72998046875,911.8900146484375,912.0599975585938,912.219970703125,912.3800048828125,912.5399780273438,912.7100219726562,912.8699951171875,913.030029296875,913.1900024414062,913.3499755859375,913.510009765625,913.6799926757812,913.8400268554688,914.0,914.1599731445312,914.3200073242188,914.47998046875,914.6400146484375,914.7999877929688,914.9600219726562,915.1300048828125,915.2899780273438,915.4500122070312,915.6099853515625,915.77001953125,915.9299926757812,916.0900268554688,916.25,916.4099731445312,916.5700073242188,916.72998046875,916.8800048828125,917.0399780273438,917.2000122070312,917.3599853515625,917.52001953125,917.6799926757812,917.8400268554688,918.0,918.1599731445312,918.3099975585938,918.469970703125,918.6300048828125,918.7899780273438,918.9500122070312,919.1099853515625,919.260009765625,919.4199829101562,919.5800170898438,919.739990234375,919.8900146484375,920.0499877929688,920.2100219726562,920.3599853515625,920.52001953125,920.6799926757812,920.8300170898438,920.989990234375,921.1500244140625,921.2999877929688,921.4600219726562,921.6199951171875,921.77001953125,921.9299926757812,922.0800170898438,922.239990234375,922.4000244140625,922.5499877929688,922.7100219726562,922.8599853515625,923.02001953125,923.1699829101562,923.3300170898438,923.47998046875,923.6400146484375,923.7899780273438,923.9500122070312,924.0999755859375,924.25,924.4099731445312,924.5599975585938,924.719970703125,924.8699951171875,925.02001953125,925.1799926757812,925.3300170898438,925.47998046875,925.6400146484375,925.7899780273438,925.9400024414062,926.0999755859375,926.25,926.4000244140625,926.5499877929688,926.7100219726562,926.8599853515625,927.010009765625,927.1599731445312,927.3099975585938,927.469970703125,927.6199951171875,927.77001953125,927.9199829101562,928.0700073242188,928.219970703125,928.3699951171875,928.530029296875,928.6799926757812,928.8300170898438,928.97998046875,929.1300048828125,929.280029296875,929.4299926757812,929.5800170898438,929.72998046875,929.8800048828125,930.030029296875,930.1799926757812,930.3300170898438,930.47998046875,930.6300048828125,930.780029296875,930.9199829101562,931.0700073242188,931.219970703125,931.3699951171875,931.52001953125,931.6699829101562,931.8200073242188,931.9600219726562,932.1099853515625,932.260009765625,932.4099731445312,932.5599975585938,932.7000122070312,932.8499755859375,933.0,933.1500244140625,933.2899780273438,933.4400024414062,933.5900268554688,933.72998046875,933.8800048828125,934.030029296875,934.1699829101562,934.3200073242188,934.469970703125,934.6099853515625,934.760009765625,934.9000244140625,935.0499877929688,935.1900024414062,935.3400268554688,935.489990234375,935.6300048828125,935.780029296875,935.9199829101562,936.0700073242188,936.2100219726562,936.3499755859375,936.5,936.6400146484375,936.7899780273438,936.9299926757812,937.0800170898438,937.219970703125,937.3599853515625,937.510009765625,937.6500244140625,937.7899780273438,937.9400024414062,938.0800170898438,938.219970703125,938.3599853515625,938.510009765625,938.6500244140625,938.7899780273438,938.9299926757812,939.0800170898438,939.219970703125,939.3599853515625,939.5,939.6400146484375,939.7899780273438,939.9299926757812,940.0700073242188,940.2100219726562,940.3499755859375,940.489990234375,940.6300048828125,940.77001953125,940.9099731445312,941.0499877929688,941.1900024414062,941.3300170898438,941.469970703125,941.6099853515625,941.75,941.8900146484375,942.030029296875,942.1699829101562,942.3099975585938,942.4500122070312,942.5900268554688,942.72998046875,942.8599853515625,943.0,943.1400146484375,943.280029296875,943.4199829101562,943.5599975585938,943.6900024414062,943.8300170898438,943.969970703125,944.1099853515625,944.239990234375,944.3800048828125,944.52001953125,944.6500244140625,944.7899780273438,944.9299926757812,945.0599975585938,945.2000122070312,945.3400268554688,945.469970703125,945.6099853515625,945.739990234375,945.8800048828125,946.02001953125,946.1500244140625,946.2899780273438,946.4199829101562,946.5599975585938,946.6900024414062,946.8300170898438,946.9600219726562,947.0999755859375,947.22998046875,947.3599853515625,947.5,947.6300048828125,947.77001953125,947.9000244140625,948.030029296875,948.1699829101562,948.2999877929688,948.4299926757812,948.5599975585938,948.7000122070312,948.8300170898438,948.9600219726562,949.0999755859375,949.22998046875,949.3599853515625,949.489990234375,949.6199951171875,949.760009765625,949.8900146484375,950.02001953125,950.1500244140625,950.280029296875,950.4099731445312,950.5399780273438,950.6699829101562,950.7999877929688,950.9299926757812,951.0599975585938,951.1900024414062,951.3200073242188,951.4500122070312,951.5800170898438,951.7100219726562,951.8400268554688,951.969970703125,952.0999755859375,952.22998046875,952.3599853515625,952.489990234375,952.6199951171875,952.75,952.8699951171875,953.0,953.1300048828125,953.260009765625
